finding	platform	record_id	path	detail
exact-status-conflict	common	cancellation_token_two_level_propagation_stale_after_third_alloc_2026-07-29	doc/08_tracking/bug/cancellation_token_two_level_propagation_stale_after_third_alloc_2026-07-29.md	document=open — root cause identified (receiver-less function calls not; DB=closed; no status change authorized by this audit
unregistered-document	common	caret_external_receipt_semantic_authenticity_2026-08-25	doc/08_tracking/bug/caret_external_receipt_semantic_authenticity_2026-08-25.md	Status: open. The five external Caret must-check rows remain TODO and generic; severity/priority: not explicit; matches:
unregistered-document	common	caret_smux_multi_launch_adapter_missing_2026-08-21	doc/08_tracking/bug/caret_smux_multi_launch_adapter_missing_2026-08-21.md	Status: open; severity/priority: not explicit; matches:
unregistered-document	common	cargo_test_lib_does_not_compile_on_aarch64_2026-09-13	doc/08_tracking/bug/cargo_test_lib_does_not_compile_on_aarch64_2026-09-13.md	Status: OPEN (2026-09-13); severity/priority: not explicit; matches:
unregistered-document	common	catalog_service_named_capability_syscall_mismatch_2026-08-11	doc/08_tracking/bug/catalog_service_named_capability_syscall_mismatch_2026-08-11.md	Status: Partially resolved — named IPC is live; endpoint generations and; severity/priority: not explicit; matches:
exact-status-conflict	common	chacha20_poly1305_seal_open_api_mismatch_2026-07-20	doc/08_tracking/bug/chacha20_poly1305_seal_open_api_mismatch_2026-07-20.md	document=OPEN.; DB=closed; no status change authorized by this audit
unregistered-document	common	chained_method_on_param_aliases_caller_argument_2026-09-05	doc/08_tracking/bug/chained_method_on_param_aliases_caller_argument_2026-09-05.md	Status: open; severity/priority: P1; matches:
unregistered-document	common	check_dangling_references_alias_reexport_false_positive_2026-07-28	doc/08_tracking/bug/check_dangling_references_alias_reexport_false_positive_2026-07-28.md	Status: OPEN; severity/priority: low — false positives only, no missed defects. But it inflates the; matches:
unregistered-document	common	check_gates_remaining_red_2026-09-02	doc/08_tracking/bug/check_gates_remaining_red_2026-09-02.md	Status: OPEN 2026-09-02 — four guards remain honestly RED after five; severity/priority: Blocking promotion — none of these may be wired push-blocking yet.; matches:
unregistered-document	common	check_hook_installation_rejects_shared_worktree_launcher_2026-08-24	doc/08_tracking/bug/check_hook_installation_rejects_shared_worktree_launcher_2026-08-24.md	Status: OPEN; severity/priority: not explicit; matches:
unregistered-document	common	check_push_must_pass_requires_unobtainable_bootstrap_fingerprint_2026-08-22	doc/08_tracking/bug/check_push_must_pass_requires_unobtainable_bootstrap_fingerprint_2026-08-22.md	Status: OPEN (blocks every push through the tracked pre-push dispatcher); severity/priority: not explicit; matches:
unregistered-document	common	check_scripts_vacuity_census_2026-08-17	doc/08_tracking/bug/check_scripts_vacuity_census_2026-08-17.md	Status: OPEN; severity/priority: not explicit; matches:
mapping-needs-review	common	check_stage3_recovery_authority_arity_drift_2026-09-17	doc/08_tracking/bug/check_stage3_recovery_authority_arity_drift_2026-09-17.md	Status: OPEN (2026-09-17) — found by the phase-1a live-bug lane (windowsbootstrapcmpauthoritymissing); recorded, not fixed (separate ownership from that lane); severity/priority: not explicit; matches: check_stage3_recovery_authority_arity_drift_2026_09_17:date-or-separator-alias
unregistered-document	common	ci_rust_bootstrap_multiplatform_all_lanes_red_2026-08-31	doc/08_tracking/bug/ci_rust_bootstrap_multiplatform_all_lanes_red_2026-08-31.md	Status: OPEN (2 of 5 causes fixed elsewhere; 3 remain); severity/priority: not explicit; matches:
exact-status-conflict	common	class_field_reference_semantics_diverge_2026-08-06	doc/08_tracking/bug/class_field_reference_semantics_diverge_2026-08-06.md	document=OPEN (P1); DB=closed; no status change authorized by this audit
unregistered-document	common	class_instances_copy_on_bind_and_for_loop_drops_mutation_2026-08-04	doc/08_tracking/bug/class_instances_copy_on_bind_and_for_loop_drops_mutation_2026-08-04.md	Status: OPEN; severity/priority: high — doc/07guide/language/syntax.md:460 documents class as a; matches:
exact-status-conflict	common	cli_help_dispatch_alignment_gate_red_2026-08-09	doc/08_tracking/bug/cli_help_dispatch_alignment_gate_red_2026-08-09.md	document=OPEN (P2); DB=fixed; no status change authorized by this audit
unregistered-document	common	cli_surface_registry_dispatch_table_drift_2026-09-05	doc/08_tracking/bug/cli_surface_registry_dispatch_table_drift_2026-09-05.md	Status: OPEN; severity/priority: not explicit; matches:
unregistered-document	common	clobber_4edef8fab8_458_files_unrepaired_2026-08-27	doc/08_tracking/bug/clobber_4edef8fab8_458_files_unrepaired_2026-08-27.md	Status: OPEN — one portion repaired (20.hir callable dependency), the rest unaudited until now; severity/priority: critical — it is an ANCESTOR of origin/main, so the deletions are live; matches:
exact-status-conflict	common	closure_param_cross_module_result_mistag_2026-07-28	doc/08_tracking/bug/closure_param_cross_module_result_mistag_2026-07-28.md	document=open; DB=closed; no status change authorized by this audit
unregistered-document	common	co_compiled_duplicate_signature_dispatch_class_2026-08-31	doc/08_tracking/bug/co_compiled_duplicate_signature_dispatch_class_2026-08-31.md	Status: OPEN (recorded, not fixed); severity/priority: not explicit; matches:
unregistered-document	common	coalesce_optional_accessor_sentinel_value_eaten_jit_2026-08-17	doc/08_tracking/bug/coalesce_optional_accessor_sentinel_value_eaten_jit_2026-08-17.md	Status: OPEN, live on the deployed binary. Silently wrong result, no diagnostic.; severity/priority: HIGH (silent wrong answer, single specific value, easy to miss); matches:
unregistered-document	common	code_idiom_gate_red_on_main_blocks_all_prs_2026-09-01	doc/08_tracking/bug/code_idiom_gate_red_on_main_blocks_all_prs_2026-09-01.md	Status: OPEN — pre-existing on main, NOT caused by any open PR; severity/priority: not explicit; matches:
exact-status-conflict	common	codegen_bare_method_receiver_type_blind_candidate_selection_2026-07-28	doc/08_tracking/bug/codegen_bare_method_receiver_type_blind_candidate_selection_2026-07-28.md	document=OPEN (mitigated per-name only); DB=closed; no status change authorized by this audit
unregistered-document	common	codegen_contract_bad_arity_unwrap_on_err_2026-07-20	doc/08_tracking/bug/codegen_contract_bad_arity_unwrap_on_err_2026-07-20.md	Status: OPEN — filed, not fixed (classification needs a product-design; severity/priority: Test-authoring defect at minimum; possibly documents a real; matches:
unregistered-document	common	codegen_lane_still_slow_base64url_utf8_time_utils_2026-08-18	doc/08_tracking/bug/codegen_lane_still_slow_base64url_utf8_time_utils_2026-08-18.md	Status: OPEN — perf finding, no fix attempted here; severity/priority: not explicit; matches:
exact-status-conflict	common	codegen_large_match_dispatch_body_2026-07-27	doc/08_tracking/bug/codegen_large_match_dispatch_body_2026-07-27.md	document=open — blocks stage4 full-CLI build (last remaining compile blocker); DB=closed; no status change authorized by this audit
exact-status-conflict	common	collection_desugar_scalar_merge_rewrite_2026-07-29	doc/08_tracking/bug/collection_desugar_scalar_merge_rewrite_2026-07-29.md	document=open; DB=closed; no status change authorized by this audit
unregistered-document	common	command_dispatch_migrated_app_paths_missing_2026-08-12	doc/08_tracking/bug/command_dispatch_migrated_app_paths_missing_2026-08-12.md	Status: OPEN — real drift, deliberately left RED in the spec.; severity/priority: not explicit; matches:
exact-status-conflict	common	common_encoding_yaml_broken_cross_submodule_import_2026-07-20	doc/08_tracking/bug/common_encoding_yaml_broken_cross_submodule_import_2026-07-20.md	document=open — needs a source fix, out of test-triage scope (not a; DB=fixed; no status change authorized by this audit
exact-status-conflict	common	commonjs_granted_module_execution_limitations_2026-06-01	doc/08_tracking/bug/commonjs_granted_module_execution_limitations_2026-06-01.md	document=open (triaged 2026-06-11); DB=closed; no status change authorized by this audit
unregistered-document	common	compat_loader_partial_exec_mapping_rollback_2026-08-25	doc/08_tracking/bug/compat_loader_partial_exec_mapping_rollback_2026-08-25.md	Status: open; severity/priority: not explicit; matches:
exact-status-conflict	common	compile_format_smf_nil_receiver_crash_2026-07-31	doc/08_tracking/bug/compile_format_smf_nil_receiver_crash_2026-07-31.md	document=Open.; DB=fixed; no status change authorized by this audit
exact-status-conflict	common	compile_lane_false_fails_globals_in_mainless_modules_2026-07-29	doc/08_tracking/bug/compile_lane_false_fails_globals_in_mainless_modules_2026-07-29.md	document=open. Severity: verification-lane defect — run/native-build; DB=closed; no status change authorized by this audit
unregistered-document	common	compiler_interpreter_integration_real_gaps_found_2026-09-06	doc/08_tracking/bug/compiler_interpreter_integration_real_gaps_found_2026-09-06.md	Status: open; severity/priority: P3 (each is a real but narrow correctness/diagnostics gap, not a crash); matches:
unregistered-document	common	compiler_semantic_cache_weakness_audit_2026-09-01	doc/08_tracking/bug/compiler_semantic_cache_weakness_audit_2026-09-01.md	Status: open; cache authority and release remain blocked.; severity/priority: not explicit; matches:
exact-status-conflict	common	compositor_render_all_color_name_collapse_2026-08-06	doc/08_tracking/bug/compositor_render_all_color_name_collapse_2026-08-06.md	document=OPEN (P2); DB=closed; no status change authorized by this audit
exact-status-conflict	common	compress_lz4_empty_payload_roundtrip_corruptstream_2026-07-20	doc/08_tracking/bug/compress_lz4_empty_payload_roundtrip_corruptstream_2026-07-20.md	document=OPEN; DB=fixed; no status change authorized by this audit
unregistered-document	common	compression_stored_only_encoders_lz4_2026-09-16	doc/08_tracking/bug/compression_stored_only_encoders_lz4_2026-09-16.md	Status: OPEN; severity/priority: not explicit; matches:
unregistered-document	common	concrete_receiver_unwrap_returns_receiver_word_2026-08-25	doc/08_tracking/bug/concrete_receiver_unwrap_returns_receiver_word_2026-08-25.md	Status: OPEN — reproduced and localized to a backend divergence; not fixed; severity/priority: silent wrong value, no diagnostic, exit 0; matches:
unregistered-document	common	constant_time_black_box_missing_2026-07-20	doc/08_tracking/bug/constant_time_black_box_missing_2026-07-20.md	Status: OPEN.; severity/priority: medium (blocks 4 of 5 examples in the file).; matches:
unregistered-document	common	context_pack_expands_input_blocks_required_check_2026-08-31	doc/08_tracking/bug/context_pack_expands_input_blocks_required_check_2026-08-31.md	Status: OPEN — real product defect, currently unenforced; severity/priority: high — a compression tool that expands input, plus a required CI; matches:
exact-status-conflict	common	contract_expr_forall_ge_call_member_not_found_2026-07-20	doc/08_tracking/bug/contract_expr_forall_ge_call_member_not_found_2026-07-20.md	document=open; DB=fixed; no status change authorized by this audit
unregistered-document	common	core_c_lane_cannot_host_browser_renderer_preinit_2026-08-22	doc/08_tracking/bug/core_c_lane_cannot_host_browser_renderer_preinit_2026-08-22.md	Status: OPEN — fail-closed gap, not a silent one; severity/priority: not explicit; matches:
unregistered-document	common	core_c_runtime_capsule_script_missing_runtime_contracts_2026-07-29	doc/08_tracking/bug/core_c_runtime_capsule_script_missing_runtime_contracts_2026-07-29.md	Status: OPEN; severity/priority: blocks the C-capsule lane for rebuilding libsimpleruntime.a; matches:
unregistered-document	common	core_lexer_query_helpers_declared_fn_not_me_2026-09-06	doc/08_tracking/bug/core_lexer_query_helpers_declared_fn_not_me_2026-09-06.md	Status: OPEN; severity/priority: not explicit; matches:
unregistered-document	common	core_worktree_config_disables_all_pre_push_guards_2026-08-08	doc/08_tracking/bug/core_worktree_config_disables_all_pre_push_guards_2026-08-08.md	Status: Open. Detected and worked around, not repaired (see Why not; severity/priority: Critical — the repo's only automated protection against a main; matches:
unregistered-document	common	cov_wrapper_hir_lowering_residuals_2026-08-31	doc/08_tracking/bug/cov_wrapper_hir_lowering_residuals_2026-08-31.md	Status: OPEN (residual classes). Three sibling root causes were FIXED in the; severity/priority: not explicit; matches:
exact-status-conflict	common	coverage_entry_misfiling_is_not_bounded_at_two_lines_2026-08-04	doc/08_tracking/bug/coverage_entry_misfiling_is_not_bounded_at_two_lines_2026-08-04.md	document=OPEN; DB=fixed; no status change authorized by this audit
unregistered-document	common	coverage_native_build_worker_abnormal_exit_2026-08-31	doc/08_tracking/bug/coverage_native_build_worker_abnormal_exit_2026-08-31.md	Status: OPEN. Found while making the coverage wrapper-compile path fail closed (PR #157).; severity/priority: not explicit; matches:
unregistered-document	common	coverage_wrapper_not_retained_keep_artifacts_2026-08-31	doc/08_tracking/bug/coverage_wrapper_not_retained_keep_artifacts_2026-08-31.md	Status: OPEN; severity/priority: not explicit; matches:
unregistered-document	common	coverage_wrapper_undefined_identifier_clusters_2026-08-31	doc/08_tracking/bug/coverage_wrapper_undefined_identifier_clusters_2026-08-31.md	Status: PARTIALLY FIXED (cause B fixed at 5 sites; causes C, D, E, F open); severity/priority: not explicit; matches:
